Date,zone,centre,Price
09-03-05,3,PATNA,NA
09-03-05,3,SHILLONG,NA
09-03-05,3,AIZAWL,NA
09-03-05,3,BHUBANESHWAR,NA
09-03-05,3,CUTTACK,NA
09-03-05,3,KOLKATA,NA
09-03-05,3,AGARTALA,NA
09-03-05,4,HYDERABAD,NA
09-03-05,4,VIJAYAWADA,NA
09-03-05,4,BANGALORE,1250
09-03-05,4,THIRUVANANTHAPURAM,1344
09-03-05,4,ERNAKULAM,1344
09-03-05,4,CHENNAI,1350
09-03-05,4,MADURAI,1100
09-03-05,4,PONDICHERRY,1200
16-03-05,1,HISAR,1300
16-03-05,1,KARNAL,1400
16-03-05,1,SHIMLA,NA
16-03-05,1,MANDI,NA
16-03-05,1,SRINAGAR,NA
16-03-05,1,JAMMU,NA
16-03-05,1,AMRITSAR,1400
16-03-05,1,LUDHIANA,1600
16-03-05,1,LUCKNOW,NA
16-03-05,1,KANPUR,NA
16-03-05,1,CHANDIGARH,1500
16-03-05,1,DELHI,NA
16-03-05,2,AHMEDABAD,1700
16-03-05,2,RAJKOT,NA
16-03-05,2,PANAJI,NA
16-03-05,2,BHOPAL,NA
16-03-05,2,INDORE,NA
16-03-05,2,MUMBAI,NA
16-03-05,2,NAGPUR,NA
16-03-05,2,JAIPUR,1100
16-03-05,2,JODHPUR,1150
16-03-05,3,GUWAHATI,1350
16-03-05,3,PATNA,NA
16-03-05,3,SHILLONG,NA
16-03-05,3,AIZAWL,NA
16-03-05,3,BHUBANESHWAR,NA
16-03-05,3,CUTTACK,NA
16-03-05,3,KOLKATA,NA
16-03-05,3,AGARTALA,NA
16-03-05,4,HYDERABAD,NA
16-03-05,4,VIJAYAWADA,NA
16-03-05,4,BANGALORE,1250
16-03-05,4,THIRUVANANTHAPURAM,1344
16-03-05,4,ERNAKULAM,1344
16-03-05,4,CHENNAI,1350
16-03-05,4,MADURAI,1100
16-03-05,4,PONDICHERRY,1200
23-03-05,1,HISAR,1300
23-03-05,1,KARNAL,1400
23-03-05,1,SHIMLA,NA
23-03-05,1,MANDI,NA
23-03-05,1,SRINAGAR,NA
23-03-05,1,JAMMU,NA
23-03-05,1,AMRITSAR,1400
23-03-05,1,LUDHIANA,1600
23-03-05,1,LUCKNOW,NA
23-03-05,1,KANPUR,NA
23-03-05,1,CHANDIGARH,1500
23-03-05,1,DELHI,NA
23-03-05,2,AHMEDABAD,1700
23-03-05,2,RAJKOT,NA
23-03-05,2,PANAJI,NA
23-03-05,2,BHOPAL,NA
23-03-05,2,INDORE,NA
23-03-05,2,MUMBAI,NA
23-03-05,2,NAGPUR,NA
23-03-05,2,JAIPUR,1100
23-03-05,2,JODHPUR,1150
23-03-05,3,GUWAHATI,1350
23-03-05,3,PATNA,NA
23-03-05,3,SHILLONG,NA
23-03-05,3,AIZAWL,NA
23-03-05,3,BHUBANESHWAR,NA
23-03-05,3,CUTTACK,NA
23-03-05,3,KOLKATA,NA
23-03-05,3,AGARTALA,NA
23-03-05,4,HYDERABAD,NA
23-03-05,4,VIJAYAWADA,NA
23-03-05,4,BANGALORE,1250
23-03-05,4,THIRUVANANTHAPURAM,1344
23-03-05,4,ERNAKULAM,1344
23-03-05,4,CHENNAI,1350
23-03-05,4,MADURAI,1100
23-03-05,4,PONDICHERRY,1200
30-03-05,1,HISAR,1300
30-03-05,1,KARNAL,1400
30-03-05,1,SHIMLA,NA
30-03-05,1,MANDI,NA
30-03-05,1,SRINAGAR,NA
30-03-05,1,JAMMU,NA
30-03-05,1,AMRITSAR,1400
30-03-05,1,LUDHIANA,1600
30-03-05,1,LUCKNOW,NA
30-03-05,1,KANPUR,NA
30-03-05,1,CHANDIGARH,1500
30-03-05,1,DELHI,NA
30-03-05,2,AHMEDABAD,1700
30-03-05,2,RAJKOT,NA
30-03-05,2,PANAJI,NA
30-03-05,2,BHOPAL,NA
30-03-05,2,INDORE,NA
30-03-05,2,MUMBAI,NA
30-03-05,2,NAGPUR,NA
30-03-05,2,JAIPUR,1100
30-03-05,2,JODHPUR,1150
30-03-05,3,GUWAHATI,1350
30-03-05,3,PATNA,NA
30-03-05,3,SHILLONG,NA
30-03-05,3,AIZAWL,NA
30-03-05,3,BHUBANESHWAR,NA
30-03-05,3,CUTTACK,NA
30-03-05,3,KOLKATA,NA
30-03-05,3,AGARTALA,NA
30-03-05,4,HYDERABAD,NA
30-03-05,4,VIJAYAWADA,NA
30-03-05,4,BANGALORE,1250
30-03-05,4,THIRUVANANTHAPURAM,1344
30-03-05,4,ERNAKULAM,1344
30-03-05,4,CHENNAI,1350
30-03-05,4,MADURAI,1100
30-03-05,4,PONDICHERRY,1200
06-04-05,1,HISAR,1300
06-04-05,1,KARNAL,1400
06-04-05,1,SHIMLA,NA
06-04-05,1,MANDI,NA
06-04-05,1,SRINAGAR,NA
06-04-05,1,JAMMU,NA
06-04-05,1,AMRITSAR,1400
06-04-05,1,LUDHIANA,1600
06-04-05,1,LUCKNOW,NA
06-04-05,1,KANPUR,NA
06-04-05,1,CHANDIGARH,1500
06-04-05,1,DELHI,NA
06-04-05,2,AHMEDABAD,1700
06-04-05,2,RAJKOT,NA
06-04-05,2,PANAJI,NA
06-04-05,2,BHOPAL,NA
06-04-05,2,INDORE,NA
06-04-05,2,MUMBAI,NA
06-04-05,2,NAGPUR,NA
06-04-05,2,JAIPUR,1100
06-04-05,2,JODHPUR,1150
06-04-05,3,GUWAHATI,1350
06-04-05,3,PATNA,NA
06-04-05,3,SHILLONG,NA
06-04-05,3,AIZAWL,NA
06-04-05,3,BHUBANESHWAR,NA
06-04-05,3,CUTTACK,NA
06-04-05,3,KOLKATA,NA
06-04-05,3,AGARTALA,NA
06-04-05,4,HYDERABAD,NA
06-04-05,4,VIJAYAWADA,NA
06-04-05,4,BANGALORE,1250
06-04-05,4,THIRUVANANTHAPURAM,1344
06-04-05,4,ERNAKULAM,1344
06-04-05,4,CHENNAI,1350
06-04-05,4,MADURAI,1100
06-04-05,4,PONDICHERRY,1200
13-04-05,1,HISAR,1300
13-04-05,1,KARNAL,1400
13-04-05,1,SHIMLA,NA
13-04-05,1,MANDI,NA
13-04-05,1,SRINAGAR,NA
13-04-05,1,JAMMU,NA
13-04-05,1,AMRITSAR,1400
13-04-05,1,LUDHIANA,1600
13-04-05,1,LUCKNOW,NA
13-04-05,1,KANPUR,NA
13-04-05,1,CHANDIGARH,1500
13-04-05,1,DELHI,NA
13-04-05,2,AHMEDABAD,1700
13-04-05,2,RAJKOT,NA
13-04-05,2,PANAJI,NA
13-04-05,2,BHOPAL,NA
13-04-05,2,INDORE,NA
13-04-05,2,MUMBAI,NA
13-04-05,2,NAGPUR,NA
13-04-05,2,JAIPUR,1150
13-04-05,2,JODHPUR,1150
13-04-05,3,GUWAHATI,1350
13-04-05,3,PATNA,NA
13-04-05,3,SHILLONG,NA
13-04-05,3,AIZAWL,NA
13-04-05,3,BHUBANESHWAR,NA
13-04-05,3,CUTTACK,NA
13-04-05,3,KOLKATA,NA
13-04-05,3,AGARTALA,NA
13-04-05,4,HYDERABAD,NA
13-04-05,4,VIJAYAWADA,NA
13-04-05,4,BANGALORE,1250
13-04-05,4,THIRUVANANTHAPURAM,1344
13-04-05,4,ERNAKULAM,1344
13-04-05,4,CHENNAI,1350
13-04-05,4,MADURAI,1100
13-04-05,4,PONDICHERRY,1200
20-04-05,1,HISAR,1300
20-04-05,1,KARNAL,1400
20-04-05,1,SHIMLA,NA
20-04-05,1,MANDI,NA
20-04-05,1,SRINAGAR,NA
20-04-05,1,JAMMU,NA
20-04-05,1,AMRITSAR,1400
20-04-05,1,LUDHIANA,1600
20-04-05,1,LUCKNOW,NA
20-04-05,1,KANPUR,NA
20-04-05,1,CHANDIGARH,1500
20-04-05,1,DELHI,NA
20-04-05,2,AHMEDABAD,1700
20-04-05,2,RAJKOT,NA
20-04-05,2,PANAJI,NA
20-04-05,2,BHOPAL,NA
20-04-05,2,INDORE,NA
20-04-05,2,MUMBAI,NA
20-04-05,2,NAGPUR,NA
20-04-05,2,JAIPUR,1150
20-04-05,2,JODHPUR,1150
20-04-05,3,GUWAHATI,1350
20-04-05,3,PATNA,NA
20-04-05,3,SHILLONG,NA
20-04-05,3,AIZAWL,NA
20-04-05,3,BHUBANESHWAR,NA
20-04-05,3,CUTTACK,NA
20-04-05,3,KOLKATA,NA
20-04-05,3,AGARTALA,NA
20-04-05,4,HYDERABAD,NA
20-04-05,4,VIJAYAWADA,NA
20-04-05,4,BANGALORE,1250
20-04-05,4,THIRUVANANTHAPURAM,1344
20-04-05,4,ERNAKULAM,1344
20-04-05,4,CHENNAI,1350
20-04-05,4,MADURAI,1100
20-04-05,4,PONDICHERRY,1200
27-04-05,1,HISAR,1300
27-04-05,1,KARNAL,1400
27-04-05,1,SHIMLA,NA
27-04-05,1,MANDI,NA
27-04-05,1,SRINAGAR,NA
27-04-05,1,JAMMU,NA
27-04-05,1,AMRITSAR,1400
27-04-05,1,LUDHIANA,1600
27-04-05,1,LUCKNOW,NA
27-04-05,1,KANPUR,NA
27-04-05,1,CHANDIGARH,1500
27-04-05,1,DELHI,NA
27-04-05,2,AHMEDABAD,1700
27-04-05,2,RAJKOT,NA
27-04-05,2,PANAJI,NA
27-04-05,2,BHOPAL,NA
27-04-05,2,INDORE,NA
27-04-05,2,MUMBAI,NA
27-04-05,2,NAGPUR,NA
27-04-05,2,JAIPUR,1150
27-04-05,2,JODHPUR,1150
27-04-05,3,GUWAHATI,1350
27-04-05,3,PATNA,NA
27-04-05,3,SHILLONG,NA
27-04-05,3,AIZAWL,NA
27-04-05,3,BHUBANESHWAR,NA
27-04-05,3,CUTTACK,NA
27-04-05,3,KOLKATA,NA
27-04-05,3,AGARTALA,NA
27-04-05,4,HYDERABAD,NA
27-04-05,4,VIJAYAWADA,NA
27-04-05,4,BANGALORE,1250
27-04-05,4,THIRUVANANTHAPURAM,1440
27-04-05,4,ERNAKULAM,1440
27-04-05,4,CHENNAI,1350
27-04-05,4,MADURAI,1100
27-04-05,4,PONDICHERRY,1200
04-05-05,1,HISAR,1300
04-05-05,1,KARNAL,1400
04-05-05,1,SHIMLA,NA
04-05-05,1,MANDI,NA
04-05-05,1,SRINAGAR,NA
04-05-05,1,JAMMU,NA
04-05-05,1,AMRITSAR,1400
04-05-05,1,LUDHIANA,1600
04-05-05,1,LUCKNOW,NA
04-05-05,1,KANPUR,NA
04-05-05,1,CHANDIGARH,1500
04-05-05,1,DELHI,NA
04-05-05,2,AHMEDABAD,1700
04-05-05,2,RAJKOT,NA
04-05-05,2,PANAJI,NA
04-05-05,2,BHOPAL,NA
04-05-05,2,INDORE,NA
04-05-05,2,MUMBAI,NA
04-05-05,2,NAGPUR,NA
04-05-05,2,JAIPUR,1150
04-05-05,2,JODHPUR,1150
04-05-05,3,GUWAHATI,1350
04-05-05,3,PATNA,NA
04-05-05,3,SHILLONG,NA
04-05-05,3,AIZAWL,NA
04-05-05,3,BHUBANESHWAR,NA
04-05-05,3,CUTTACK,NA
04-05-05,3,KOLKATA,NA
04-05-05,3,AGARTALA,NA
04-05-05,4,HYDERABAD,NA
04-05-05,4,VIJAYAWADA,NA
04-05-05,4,BANGALORE,1250
04-05-05,4,THIRUVANANTHAPURAM,1440
04-05-05,4,ERNAKULAM,1440
04-05-05,4,CHENNAI,1350
04-05-05,4,MADURAI,1100
04-05-05,4,PONDICHERRY,1200
11-05-05,1,HISAR,1300
11-05-05,1,KARNAL,1400
11-05-05,1,SHIMLA,NA
11-05-05,1,MANDI,NA
11-05-05,1,SRINAGAR,NA
11-05-05,1,JAMMU,NA
11-05-05,1,AMRITSAR,1400
11-05-05,1,LUDHIANA,1600
11-05-05,1,LUCKNOW,NA
11-05-05,1,KANPUR,NA
11-05-05,1,CHANDIGARH,1500
11-05-05,1,DELHI,NA
11-05-05,2,AHMEDABAD,1700
11-05-05,2,RAJKOT,NA
11-05-05,2,PANAJI,NA
11-05-05,2,BHOPAL,NA
11-05-05,2,INDORE,NA
11-05-05,2,MUMBAI,NA
11-05-05,2,NAGPUR,NA
11-05-05,2,JAIPUR,1150
11-05-05,2,JODHPUR,1150
11-05-05,3,GUWAHATI,1350
11-05-05,3,PATNA,NA
11-05-05,3,SHILLONG,NA
11-05-05,3,AIZAWL,NA
11-05-05,3,BHUBANESHWAR,NA
11-05-05,3,CUTTACK,NA
11-05-05,3,KOLKATA,NA
11-05-05,3,AGARTALA,NA
11-05-05,4,HYDERABAD,NA
11-05-05,4,VIJAYAWADA,NA
11-05-05,4,BANGALORE,1250
11-05-05,4,THIRUVANANTHAPURAM,1440
11-05-05,4,ERNAKULAM,1440
11-05-05,4,CHENNAI,1350
11-05-05,4,MADURAI,1100
11-05-05,4,PONDICHERRY,1200
18-05-05,1,HISAR,1300
18-05-05,1,KARNAL,1400
18-05-05,1,SHIMLA,NA
18-05-05,1,MANDI,NA
18-05-05,1,SRINAGAR,NA
18-05-05,1,JAMMU,NA
18-05-05,1,AMRITSAR,1400
18-05-05,1,LUDHIANA,1600
18-05-05,1,LUCKNOW,NA
18-05-05,1,KANPUR,NA
18-05-05,1,CHANDIGARH,1500
18-05-05,1,DELHI,NA
18-05-05,2,AHMEDABAD,1700
18-05-05,2,RAJKOT,NA
18-05-05,2,PANAJI,NA
18-05-05,2,BHOPAL,NA
18-05-05,2,INDORE,NA
18-05-05,2,MUMBAI,NA
18-05-05,2,NAGPUR,NA
18-05-05,2,JAIPUR,1150
18-05-05,2,JODHPUR,1150
18-05-05,3,GUWAHATI,1350
18-05-05,3,PATNA,NA
18-05-05,3,SHILLONG,NA
18-05-05,3,AIZAWL,NA
18-05-05,3,BHUBANESHWAR,NA
18-05-05,3,CUTTACK,NA
18-05-05,3,KOLKATA,NA
18-05-05,3,AGARTALA,NA
18-05-05,4,HYDERABAD,NA
18-05-05,4,VIJAYAWADA,NA
18-05-05,4,BANGALORE,1250
18-05-05,4,THIRUVANANTHAPURAM,1440
18-05-05,4,ERNAKULAM,1440
18-05-05,4,CHENNAI,1350
18-05-05,4,MADURAI,1100
18-05-05,4,PONDICHERRY,1200
25-05-05,1,HISAR,1300
25-05-05,1,KARNAL,1400
25-05-05,1,SHIMLA,NA
25-05-05,1,MANDI,NA
25-05-05,1,SRINAGAR,NA
25-05-05,1,JAMMU,NA
25-05-05,1,AMRITSAR,1400
25-05-05,1,LUDHIANA,1600
25-05-05,1,LUCKNOW,NA
25-05-05,1,KANPUR,NA
25-05-05,1,CHANDIGARH,1500
25-05-05,1,DELHI,NA
25-05-05,2,AHMEDABAD,1700
25-05-05,2,RAJKOT,NA
25-05-05,2,PANAJI,NA
25-05-05,2,BHOPAL,NA
25-05-05,2,INDORE,NA
25-05-05,2,MUMBAI,NA
25-05-05,2,NAGPUR,NA
25-05-05,2,JAIPUR,1150
25-05-05,2,JODHPUR,1150
25-05-05,3,GUWAHATI,1350
25-05-05,3,PATNA,NA
25-05-05,3,SHILLONG,NA
25-05-05,3,AIZAWL,NA
25-05-05,3,BHUBANESHWAR,NA
25-05-05,3,CUTTACK,NA
25-05-05,3,KOLKATA,NA
25-05-05,3,AGARTALA,NA
25-05-05,4,HYDERABAD,NA
25-05-05,4,VIJAYAWADA,NA
25-05-05,4,BANGALORE,1250
25-05-05,4,THIRUVANANTHAPURAM,1440
25-05-05,4,ERNAKULAM,1440
25-05-05,4,CHENNAI,1350
25-05-05,4,MADURAI,1100
25-05-05,4,PONDICHERRY,1200
01-06-05,1,HISAR,1300
01-06-05,1,KARNAL,1400
01-06-05,1,SHIMLA,NA
01-06-05,1,MANDI,NA
01-06-05,1,SRINAGAR,NA
01-06-05,1,JAMMU,NA
01-06-05,1,AMRITSAR,1400
01-06-05,1,LUDHIANA,1600
01-06-05,1,LUCKNOW,NA
01-06-05,1,KANPUR,NA
01-06-05,1,CHANDIGARH,1500
01-06-05,1,DELHI,NA
01-06-05,2,AHMEDABAD,1700
01-06-05,2,RAJKOT,NA
01-06-05,2,PANAJI,NA
01-06-05,2,BHOPAL,NA
01-06-05,2,INDORE,NA
01-06-05,2,MUMBAI,NA
01-06-05,2,NAGPUR,NA
01-06-05,2,JAIPUR,1150
01-06-05,2,JODHPUR,1150
01-06-05,3,GUWAHATI,1350
01-06-05,3,PATNA,NA
01-06-05,3,SHILLONG,NA
01-06-05,3,AIZAWL,NA
01-06-05,3,BHUBANESHWAR,NA
01-06-05,3,CUTTACK,NA
01-06-05,3,KOLKATA,NA
01-06-05,3,AGARTALA,NA
01-06-05,4,HYDERABAD,NA
01-06-05,4,VIJAYAWADA,NA
01-06-05,4,BANGALORE,1250
01-06-05,4,THIRUVANANTHAPURAM,1440
01-06-05,4,ERNAKULAM,1440
01-06-05,4,CHENNAI,1350
01-06-05,4,MADURAI,1100
01-06-05,4,PONDICHERRY,1200
08-06-05,1,HISAR,1300
08-06-05,1,KARNAL,1400
08-06-05,1,SHIMLA,NA
08-06-05,1,MANDI,NA
08-06-05,1,SRINAGAR,NA
08-06-05,1,JAMMU,NA
08-06-05,1,AMRITSAR,1400
08-06-05,1,LUDHIANA,1600
08-06-05,1,LUCKNOW,NA
08-06-05,1,KANPUR,NA
08-06-05,1,CHANDIGARH,1500
08-06-05,1,DELHI,NA
08-06-05,2,AHMEDABAD,1700
08-06-05,2,RAJKOT,NA
08-06-05,2,PANAJI,NA
08-06-05,2,BHOPAL,NA
08-06-05,2,INDORE,NA
08-06-05,2,MUMBAI,NA
08-06-05,2,NAGPUR,NA
08-06-05,2,JAIPUR,1150
08-06-05,2,JODHPUR,1150
08-06-05,3,GUWAHATI,1350
08-06-05,3,PATNA,NA
08-06-05,3,SHILLONG,NA
08-06-05,3,AIZAWL,NA
08-06-05,3,BHUBANESHWAR,NA
08-06-05,3,CUTTACK,NA
08-06-05,3,KOLKATA,NA
08-06-05,3,AGARTALA,NA
08-06-05,4,HYDERABAD,NA
08-06-05,4,VIJAYAWADA,NA
08-06-05,4,BANGALORE,1250
08-06-05,4,THIRUVANANTHAPURAM,1440
08-06-05,4,ERNAKULAM,1440
08-06-05,4,CHENNAI,1350
08-06-05,4,MADURAI,1100
08-06-05,4,PONDICHERRY,1200
15-06-05,1,HISAR,1300
15-06-05,1,KARNAL,1400
15-06-05,1,SHIMLA,NA
15-06-05,1,MANDI,NA
15-06-05,1,SRINAGAR,NA
15-06-05,1,JAMMU,NA
15-06-05,1,AMRITSAR,1400
15-06-05,1,LUDHIANA,1600
15-06-05,1,LUCKNOW,NA
15-06-05,1,KANPUR,NA
15-06-05,1,CHANDIGARH,1500
15-06-05,1,DELHI,NA
15-06-05,2,AHMEDABAD,1700
15-06-05,2,RAJKOT,NA
15-06-05,2,PANAJI,NA
15-06-05,2,BHOPAL,NA
15-06-05,2,INDORE,NA
15-06-05,2,MUMBAI,NA
15-06-05,2,NAGPUR,NA
15-06-05,2,JAIPUR,1150
15-06-05,2,JODHPUR,1150
15-06-05,3,GUWAHATI,1350
15-06-05,3,PATNA,NA
15-06-05,3,SHILLONG,NA
15-06-05,3,AIZAWL,NA
15-06-05,3,BHUBANESHWAR,NA
15-06-05,3,CUTTACK,NA
15-06-05,3,KOLKATA,NA
15-06-05,3,AGARTALA,NA
15-06-05,4,HYDERABAD,NA
15-06-05,4,VIJAYAWADA,NA
15-06-05,4,BANGALORE,1250
15-06-05,4,THIRUVANANTHAPURAM,1440
15-06-05,4,ERNAKULAM,1440
15-06-05,4,CHENNAI,1350
15-06-05,4,MADURAI,1100
15-06-05,4,PONDICHERRY,1200
22-06-05,1,HISAR,1300
22-06-05,1,KARNAL,1400
22-06-05,1,SHIMLA,NA
22-06-05,1,MANDI,NA
22-06-05,1,SRINAGAR,NA
22-06-05,1,JAMMU,NA
22-06-05,1,AMRITSAR,1400
22-06-05,1,LUDHIANA,1600
22-06-05,1,LUCKNOW,NA
22-06-05,1,KANPUR,NA
22-06-05,1,CHANDIGARH,1500
22-06-05,1,DELHI,NA
22-06-05,2,AHMEDABAD,1700
22-06-05,2,RAJKOT,NA
22-06-05,2,PANAJI,NA
22-06-05,2,BHOPAL,NA
22-06-05,2,INDORE,NA
22-06-05,2,MUMBAI,NA
22-06-05,2,NAGPUR,NA
22-06-05,2,JAIPUR,1150
22-06-05,2,JODHPUR,1150
22-06-05,3,GUWAHATI,1350
22-06-05,3,PATNA,NA
22-06-05,3,SHILLONG,NA
22-06-05,3,AIZAWL,NA
22-06-05,3,BHUBANESHWAR,NA
22-06-05,3,CUTTACK,NA
22-06-05,3,KOLKATA,NA
22-06-05,3,AGARTALA,NA
22-06-05,4,HYDERABAD,NA
22-06-05,4,VIJAYAWADA,NA
22-06-05,4,BANGALORE,1250
22-06-05,4,THIRUVANANTHAPURAM,1440
22-06-05,4,ERNAKULAM,1440
22-06-05,4,CHENNAI,1350
22-06-05,4,MADURAI,1100
22-06-05,4,PONDICHERRY,1200
29-06-05,1,HISAR,1300
29-06-05,1,KARNAL,1400
29-06-05,1,SHIMLA,NA
29-06-05,1,MANDI,NA
29-06-05,1,SRINAGAR,NA
29-06-05,1,JAMMU,NA
29-06-05,1,AMRITSAR,1400
29-06-05,1,LUDHIANA,1600
29-06-05,1,LUCKNOW,NA
29-06-05,1,KANPUR,NA
29-06-05,1,CHANDIGARH,1500
29-06-05,1,DELHI,NA
29-06-05,2,AHMEDABAD,1700
29-06-05,2,RAJKOT,NA
29-06-05,2,PANAJI,NA
29-06-05,2,BHOPAL,NA
29-06-05,2,INDORE,NA
29-06-05,2,MUMBAI,NA
29-06-05,2,NAGPUR,NA
29-06-05,2,JAIPUR,1150
29-06-05,2,JODHPUR,1150
29-06-05,3,GUWAHATI,1350
29-06-05,3,PATNA,NA
29-06-05,3,SHILLONG,NA
29-06-05,3,AIZAWL,NA
29-06-05,3,BHUBANESHWAR,NA
29-06-05,3,CUTTACK,NA
29-06-05,3,KOLKATA,NA
29-06-05,3,AGARTALA,NA
29-06-05,4,HYDERABAD,NA
29-06-05,4,VIJAYAWADA,NA
29-06-05,4,BANGALORE,1250
29-06-05,4,THIRUVANANTHAPURAM,1440
29-06-05,4,ERNAKULAM,1440
29-06-05,4,CHENNAI,1350
29-06-05,4,MADURAI,1100
29-06-05,4,PONDICHERRY,1200
06-07-05,1,HISAR,1300
06-07-05,1,KARNAL,1400
06-07-05,1,SHIMLA,NA
06-07-05,1,MANDI,NA
06-07-05,1,SRINAGAR,NA
06-07-05,1,JAMMU,NA
06-07-05,1,AMRITSAR,1400
06-07-05,1,LUDHIANA,1600
06-07-05,1,LUCKNOW,NA
06-07-05,1,KANPUR,NA
06-07-05,1,CHANDIGARH,1500
06-07-05,1,DELHI,NA
06-07-05,2,AHMEDABAD,1700
06-07-05,2,RAJKOT,NA
06-07-05,2,PANAJI,NA
06-07-05,2,BHOPAL,NA
06-07-05,2,INDORE,NA
06-07-05,2,MUMBAI,NA
06-07-05,2,NAGPUR,NA
06-07-05,2,JAIPUR,1150
06-07-05,2,JODHPUR,1150
06-07-05,3,GUWAHATI,1350
06-07-05,3,PATNA,NA
06-07-05,3,SHILLONG,NA
06-07-05,3,AIZAWL,NA
06-07-05,3,BHUBANESHWAR,NA
06-07-05,3,CUTTACK,NA
06-07-05,3,KOLKATA,NA
06-07-05,3,AGARTALA,NA
06-07-05,4,HYDERABAD,NA
06-07-05,4,VIJAYAWADA,NA
06-07-05,4,BANGALORE,1250
06-07-05,4,THIRUVANANTHAPURAM,1440
06-07-05,4,ERNAKULAM,1440
06-07-05,4,CHENNAI,1350
06-07-05,4,MADURAI,1100
06-07-05,4,PONDICHERRY,1200
09-07-05,1,HISAR,1300
09-07-05,1,KARNAL,1500
09-07-05,1,AMRITSAR,1400
09-07-05,1,LUDHIANA,1600
09-07-05,1,DELHI,NA
09-07-05,2,AHMEDABAD,1700
09-07-05,2,RAJKOT,NA
09-07-05,2,MUMBAI,NA
09-07-05,2,NAGPUR,NA
09-07-05,3,PATNA,NA
09-07-05,3,SHILLONG,NA
09-07-05,3,AIZAWL,NA
09-07-05,3,BHUBANESHWAR,NA
09-07-05,3,CUTTACK,NA
09-07-05,3,KOLKATA,NA
09-07-05,4,HYDERABAD,NA
09-07-05,4,VIJAYAWADA,NA
09-07-05,4,THIRUVANANTHAPURAM,1440
09-07-05,4,ERNAKULAM,1440
09-07-05,4,CHENNAI,1350
09-07-05,4,PONDICHERRY,1200
13-07-05,1,HISAR,1300
13-07-05,1,KARNAL,1400
13-07-05,1,SHIMLA,NA
13-07-05,1,MANDI,NA
13-07-05,1,SRINAGAR,NA
13-07-05,1,JAMMU,NA
13-07-05,1,AMRITSAR,1400
13-07-05,1,LUDHIANA,1600
13-07-05,1,LUCKNOW,NA
13-07-05,1,KANPUR,NA
13-07-05,1,CHANDIGARH,1500
13-07-05,1,DELHI,NA
13-07-05,2,AHMEDABAD,1700
13-07-05,2,RAJKOT,NA
13-07-05,2,PANAJI,NA
13-07-05,2,BHOPAL,NA
13-07-05,2,INDORE,NA
13-07-05,2,MUMBAI,NA
13-07-05,2,NAGPUR,NA
13-07-05,2,JAIPUR,1200
13-07-05,2,JODHPUR,1150
13-07-05,3,GUWAHATI,1350
13-07-05,3,PATNA,NA
13-07-05,3,SHILLONG,NA
13-07-05,3,AIZAWL,NA
13-07-05,3,BHUBANESHWAR,NA
13-07-05,3,CUTTACK,NA
13-07-05,3,KOLKATA,NA
13-07-05,3,AGARTALA,NA
13-07-05,4,HYDERABAD,NA
13-07-05,4,VIJAYAWADA,NA
13-07-05,4,BANGALORE,1250
13-07-05,4,THIRUVANANTHAPURAM,1440
13-07-05,4,ERNAKULAM,1440
13-07-05,4,CHENNAI,1350
13-07-05,4,MADURAI,1100
13-07-05,4,PONDICHERRY,1200
20-07-05,1,HISAR,1300
20-07-05,1,KARNAL,1400
20-07-05,1,SHIMLA,NA
20-07-05,1,MANDI,NA
20-07-05,1,SRINAGAR,NA
20-07-05,1,JAMMU,NA
20-07-05,1,AMRITSAR,1400
20-07-05,1,LUDHIANA,1600
20-07-05,1,LUCKNOW,NA
20-07-05,1,KANPUR,NA
20-07-05,1,CHANDIGARH,1500
20-07-05,1,DELHI,NA
20-07-05,2,AHMEDABAD,1700
20-07-05,2,RAJKOT,NA
20-07-05,2,PANAJI,NA
20-07-05,2,BHOPAL,NA
20-07-05,2,INDORE,NA
20-07-05,2,MUMBAI,NA
20-07-05,2,NAGPUR,NA
20-07-05,2,JAIPUR,1200
20-07-05,2,JODHPUR,1150
20-07-05,3,GUWAHATI,1350
20-07-05,3,PATNA,NA
20-07-05,3,SHILLONG,NA
20-07-05,3,AIZAWL,NA
20-07-05,3,BHUBANESHWAR,NA
20-07-05,3,CUTTACK,NA
20-07-05,3,KOLKATA,NA
20-07-05,3,AGARTALA,NA
20-07-05,4,HYDERABAD,NA
20-07-05,4,VIJAYAWADA,NA
20-07-05,4,BANGALORE,1250
20-07-05,4,THIRUVANANTHAPURAM,1440
20-07-05,4,ERNAKULAM,1440
20-07-05,4,CHENNAI,1350
20-07-05,4,MADURAI,1100
20-07-05,4,PONDICHERRY,1200
27-07-05,1,HISAR,1300
27-07-05,1,KARNAL,1400
27-07-05,1,SHIMLA,NA
27-07-05,1,MANDI,NA
27-07-05,1,SRINAGAR,NA
27-07-05,1,JAMMU,NA
27-07-05,1,AMRITSAR,1400
27-07-05,1,LUDHIANA,1600
27-07-05,1,LUCKNOW,NA
27-07-05,1,KANPUR,NA
27-07-05,1,CHANDIGARH,1500
27-07-05,1,DELHI,NA
27-07-05,2,AHMEDABAD,1700
27-07-05,2,RAJKOT,NA
27-07-05,2,PANAJI,NA
27-07-05,2,BHOPAL,NA
27-07-05,2,INDORE,NA
27-07-05,2,MUMBAI,NA
27-07-05,2,NAGPUR,NA
27-07-05,2,JAIPUR,1200
27-07-05,2,JODHPUR,1150
